uuid,Площадь,Кол-во Комнат,Этаж Квартиры,Ремонт,Экспозиция,Год Постройки,Год Ввода в Эксплуатацию,Этажей в Доме,Общая Площадь Дома,Материал Перекрытий,Материал Стен,Газ,Район,Почтовый Индекс,Широта,Долгота,Цена за квадрат
4548e8cc-7e9e-414c-a5c7-0097d4e23388,33,1,3,1,1434,1976.0,1976.0,9.0,14077.0,1,3,3,3,420066.0,55.826529,49.099461,184848
e2d13f23-ca9d-4e30-a9f2-a66f9fb190f9,35,1,2,3,1498,2001.0,2001.0,7.0,5471.28,1,7,3,6,420025.0,55.790408,49.223671,175714
75a5e86c-8e26-49bb-8a3a-d94b06eb82d2,49,2,13,2,1883,2021.0,2021.0,19.0,6215.795935044526,1,7,2,6,420083.0,55.804329,49.236769,181263
58e71568-a3f3-47c4-9d3e-096253be52cc,48,2,3,2,1729,1997.0,1997.0,10.0,9974.6,0,2,3,6,420087.0,55.770107,49.178225,173640
ebad89ca-981e-4025-8c7a-4a3045510d2a,33,1,3,2,1479,1992.0,1992.0,9.0,11012.8,1,7,3,4,420132.0,55.842064,49.1515,184848
b33e7208-ebcb-4e74-8538-37a48f1c852a,71,3,3,0,1608,2023.0,2023.0,10.0,6215.795935044525,1,3,2,6,420073.0,55.783924,49.169036,178371
f3e46151-050e-4f82-8770-b65ae5eb9286,33,1,8,2,1608,1983.0,1983.0,9.0,9302.2,0,2,3,4,420133.0,55.830665,49.157079,178485
7b66a9d2-0949-4025-a2ef-e6bb59b743b5,59,3,2,1,1732,1966.0,1966.0,6.0,5074.88,0,2,3,1,420012.0,55.791385,49.145823,185059
132e2da8-544b-46f2-8b89-51d1f6759e53,54,2,15,2,1789,2015.0,2015.0,24.0,19536.7,1,3,2,6,420140.0,55.762358,49.233633,185064
a9d68a4d-a04c-444b-a35a-0123c3b08254,35,1,9,1,1910,1985.0,1985.0,9.0,13088.9,1,2,3,4,420132.0,55.841882,49.14187,180000
12f6d6cd-7272-43a7-b36f-e55e7a7cd9c8,54,2,8,1,1535,2002.0,2002.0,10.0,11229.0,1,3,3,3,420102.0,55.825219,49.071577,177570
a8919565-1590-45d6-a89d-0c841e867cc4,16,1,5,1,1853,1979.0,1979.0,9.0,6215.795935044526,1,2,3,0,420127.0,55.859913,49.104438,179878
60101edf-112d-4198-ac2e-954c7d177d1a,32,1,3,0,1608,1967.0,1967.0,5.0,3212.9,0,2,3,1,420043.0,55.775459,49.143802,181250
f8c8ea68-652e-4854-bdde-1a517080f929,48,1,2,2,1818,2005.0,2006.0,9.0,15184.5,1,3,3,2,420032.0,55.802523,49.069888,177063
218b822c-bacb-4714-86a6-ed71b1de5ae4,43,2,1,0,1911,1985.0,1985.0,9.0,13088.9,1,2,3,4,420132.0,55.841882,49.14187,180328
b94c9bf7-2451-4a40-91cf-5dd25978b507,149,4,3,1,1853,2002.0,2002.0,1.0,2796.2,1,2,2,1,420111.0,55.789775,49.123275,186274
560ba7dd-2961-481e-9545-a1a8b1aff75a,34,2,4,2,1845,1987.0,1987.0,12.0,6215.795935044526,1,2,2,4,420103.0,55.828794,49.122206,179412
4fc19105-4734-4355-a9ae-6087a56ca91f,18,1,4,1,1818,1968.0,1968.0,5.0,5287.66,1,2,2,0,420127.0,55.862793,49.099731,174809
59402302-8913-4942-8705-9be2becb7c50,18,1,5,2,1498,1974.0,1974.0,9.0,7730.9,1,3,3,5,420110.0,55.756685,49.213915,178889
a68fb8ab-8a9c-4406-a555-3981be49fecc,34,1,6,0,1882,1989.0,1989.0,9.0,9523.1,1,8,3,5,420138.0,55.739894,49.22059,185075
67a3ad72-9caa-4324-bbcd-3974d7cceaa5,53,2,6,0,1498,2022.0,2022.0,11.0,6215.795935044526,1,2,2,1,420108.0,55.768891,49.092733,183899
00d1009f-a6d4-468c-b35c-7213238d8291,74,2,7,1,1681,2007.0,2008.0,9.0,19958.6,0,2,3,4,420001.0,55.823707,49.154204,179919
6d439c03-3049-4b64-b0c1-cc2d1f4dbbf9,64,2,5,0,1750,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.737517,49.182977,186083
03254cc7-10f6-4c25-8bdc-225b24ae9000,64,2,2,1,1434,2019.0,2019.0,11.0,6215.795935044526,1,3,2,6,420125.0,55.794295,49.247261,182031
456054c9-1b0d-4946-92d5-e6744cd43041,51,2,5,1,1373,2013.0,2013.0,10.0,22874.9,1,3,3,5,420141.0,55.753301,49.24382,176471
12dc6c5e-6cf9-4155-9bb1-d60996bee3f4,134,3,8,1,1608,2009.0,2010.0,7.0,19708.5,1,3,3,1,420097.0,55.782046,49.15981,173888
12dea7c8-94cc-4238-8eb3-a51ae828d93b,60,2,8,1,1852,2018.0,2019.0,20.0,6215.795935044526,1,4,2,5,420011.0,55.723714,49.174354,174419
b182a4ba-0ac2-4e3c-8840-2e5cca6f6559,17,1,5,1,1536,1961.0,1961.0,5.0,4914.05,0,2,3,5,420054.0,55.746182,49.143937,179191
4f1d41af-9b82-409f-acbb-4feb488de67f,38,1,1,1,1904,2021.0,2021.0,8.0,22944.6,1,3,1,0,420036.0,55.85176545,49.0621238856684,184211
494720d4-8e2b-4185-95d8-68e6978ad651,64,2,7,1,1911,2016.0,2016.0,23.0,6215.795935044526,1,3,1,5,420011.0,55.732124,49.177129,180885
11469846-e523-4513-84e4-86f644390e1e,30,1,3,3,1517,1960.0,1969.0,5.0,1672.5,1,3,3,5,420054.0,55.748067,49.140298,175000
6bb6df2e-e0e2-479e-96ad-cd970df6089b,56,2,15,0,1401,2022.0,2022.0,10.0,6215.795935044526,1,4,2,6,420100.0,55.785913,49.216574,184821
c2eeefdf-959c-4710-a0a1-d459c23f7e21,56,3,2,1,1728,2022.0,2022.0,9.0,6215.795935044526,1,3,1,6,420025.0,55.806064,49.231468,183583
7674673c-e1be-4dc5-99f1-d62ea52787c3,36,1,3,2,1702,1999.0,2000.0,15.0,67162.76,1,4,2,6,420140.0,55.768891,49.220832,183473
54942959-01a0-40b4-93be-189b0b83514f,39,1,12,0,1546,2020.0,2020.0,16.0,6215.795935044526,1,3,2,6,420140.0,55.767423,49.23702,176396
8b56377f-7e6b-4dae-b9ad-4732f43cfd46,73,3,2,2,1518,2023.0,2023.0,10.0,6215.795935044525,1,3,2,6,420073.0,55.783924,49.169036,180995
3076b50a-21e2-4e13-97ab-0905b301a52a,105,3,4,0,1535,2017.0,2017.0,20.0,6215.795935044526,1,1,2,4,421001.0,55.818736,49.143218,185714
a1b462b5-e221-406d-b8f2-fcae5dd5c38c,35,1,10,0,1389,2021.0,2021.0,10.0,6215.795935044526,1,3,2,6,420125.0,55.787057,49.255624,182239
f27f3123-b078-4f89-a068-d2865fac477d,17,1,7,2,1380,2002.0,2002.0,6.0,4222.7,1,7,3,6,420025.0,55.795317,49.229456,176471
a9b8168d-7c8c-4594-8f5c-55dbeba81062,12,1,4,2,1609,1968.0,1968.0,5.0,3358.9,1,3,2,6,420061.0,55.800261,49.188852,175806
e235965b-1564-46d1-b540-4319ee4873ce,38,1,2,2,1433,1998.0,1998.0,18.0,8598.9,0,2,2,4,421001.0,55.827626,49.149201,180628
7e8491bc-0a37-4c28-9659-16e9b7b3ee4e,57,2,2,2,1608,2018.0,2018.0,10.0,6215.795935044526,1,3,2,5,420011.0,55.721052,49.1667,179568
c414ecde-f180-457b-bb85-916b77adbcdc,58,2,13,0,1578,2021.0,2021.0,24.0,31658.1,1,4,2,5,420104.0,55.75724080000001,49.19860764811537,181017
917017aa-0cfd-4681-aed1-601ab900d05b,33,1,7,1,1852,1976.0,1976.0,9.0,14077.0,1,3,3,3,420066.0,55.826529,49.099461,184848
bcd4cc3f-ec98-4641-819b-7f7fea6cd23e,58,2,6,1,1608,2010.0,2011.0,17.0,6654.0,1,7,2,5,420138.0,55.740173,49.227327,181330
3e457529-c2ad-49c5-981b-806cb3a25af7,34,1,6,0,1401,2022.0,2022.0,18.0,6215.795935044526,1,7,2,6,420025.0,55.807688,49.228252,182353
60cb1a01-1cc6-42eb-a9f5-44364bf2044e,30,1,5,2,1665,1973.0,1973.0,5.0,4342.9,1,3,3,6,420045.0,55.790089,49.17226,185135
35529e5e-8f58-4472-9c44-03374828a882,71,2,4,1,1883,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.754973,49.174452,181549
a41ee612-730e-440d-8767-05aef8fda316,36,1,9,2,1702,2016.0,2017.0,11.0,50609.1,1,3,1,6,420125.0,55.7906992,49.2492579,181269
41440d6c-ec3d-4fa9-ac8d-34093fc2b3bf,44,1,3,2,1675,2008.0,2008.0,10.0,1997.0,0,2,3,6,420045.0,55.795287,49.190119,175000
2086b7b4-fd4a-4a6d-8018-d8b8584fcaba,12,1,2,2,1401,1983.0,1983.0,5.0,3483.1,1,3,2,5,420054.0,55.757713,49.128189,182400
fefcd0c9-fe70-4919-9f54-5e45eb99ff62,46,2,5,1,1518,1962.0,1962.0,5.0,5705.88,0,2,3,1,420012.0,55.791263,49.147296,175824
70105e9c-02b8-4520-a111-ce8b90431e89,105,3,10,3,1579,2021.0,2021.0,19.0,6215.795935044526,1,3,2,4,420126.0,55.822706,49.144269,178086
f7465c3a-bb3b-49d4-8ecb-55fec6af291e,16,1,9,1,1799,1986.0,1986.0,9.0,4686.8,1,3,2,2,420030.0,55.797994,49.049092,181818
7da06c70-5ac2-4f25-96af-0e109a1ebad0,53,2,16,1,1911,2019.0,2019.0,20.0,6215.795935044526,1,4,2,5,420011.0,55.724226,49.174848,185375
6e086f7c-f4de-4e91-90fd-77e8e13e3ba9,41,1,14,2,1730,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.802796,49.236247,180708
dc3ae9f8-d6a5-41b2-8c70-836b3a751752,16,1,3,0,1731,1936.0,1935.0,4.0,4618.02,0,3,3,0,420036.0,55.85342,49.076958,184713
26a5d6f9-0a50-4970-b8b0-5bd6d25fa1c7,48,2,8,2,1883,2012.0,2012.0,10.0,30955.3,0,2,3,6,420141.0,55.760043,49.238421,177083
37d457bc-16f9-4612-8714-51ebdacfcc9f,41,1,8,2,1609,2002.0,2002.0,10.0,6601.92,0,2,2,6,420100.0,55.775879,49.21175,179803
80016a53-19ca-4849-aee5-23717245c2a1,48,1,2,2,1517,2006.0,2006.0,9.0,12409.9,1,2,3,4,420126.0,55.818756,49.134612,183824
c952e047-b609-4d1d-8c0e-e675b81b9f43,33,1,8,3,1517,2010.0,2011.0,10.0,13082.8,1,3,3,6,420140.0,55.772836,49.241907,173653
e5a0fa9b-d62c-4e3a-a9ee-0e5642f895de,41,1,9,0,1372,2022.0,2022.0,24.0,6215.795935044526,1,4,2,5,420138.0,55.735875,49.208822,175610
60678f6b-4b6c-40b0-ab11-da05ef67d23e,18,1,1,1,1680,1972.0,1972.0,5.0,4193.7,1,2,3,1,420108.0,55.771347,49.100404,184358
b5a3e982-11e9-4c9c-8c9b-978ab5066b20,64,3,5,1,1868,1979.0,1979.0,9.0,12444.19,1,7,3,5,420138.0,55.747632,49.214347,184375
1bfb9712-2741-4b86-895a-c8cf2bf4cd03,58,2,8,2,1789,1980.0,1980.0,14.0,6603.85,0,2,3,1,420043.0,55.782668,49.149542,174138
d4a3e687-4155-4b70-b42a-ee790f7afcdb,37,1,10,1,1637,2010.0,2010.0,10.0,9985.9,1,3,3,6,420088.0,55.807481,49.208615,177419
e511af58-303a-4899-9d36-6a91b63ce478,33,1,9,1,1731,1987.0,1987.0,9.0,7736.7,2,2,1,4,420132.0,55.840391,49.149848,179880
00b76451-05fb-42fe-8a14-a5f0302ddb4f,43,1,5,1,1911,2008.0,2008.0,16.0,16819.8,1,3,2,0,420037.0,55.864025,49.084342,179700
23256354-ccce-4221-91b8-2bd7e2443ff2,70,2,9,3,1546,2012.0,2012.0,17.0,8372.4,0,2,2,5,420138.0,55.737446,49.209505,182336
8916c83d-012c-46b3-80e2-8926abc06517,46,1,9,0,1852,2007.0,2007.0,9.0,4942.77,1,3,1,0,420036.0,55.852581,49.077919,184615
e5cdaaaf-7db6-4ca5-9d49-3522205f1696,40,1,7,2,1608,2017.0,2017.0,24.0,6215.795935044526,1,4,2,6,420100.0,55.776462,49.217886,177500
dbb42143-20ec-4810-8cea-5894a1dae693,39,1,7,0,1517,2021.0,2021.0,9.0,6215.795935044526,1,3,1,6,420088.0,55.80059,49.202156,182990
e85f817a-3e21-4900-93a0-e298862fdb57,36,1,11,2,1883,2018.0,2018.0,13.0,61300.0,1,3,2,0,420036.0,55.8501282,49.066143,180556
3a2c15e6-9d55-4e1b-bfe6-2558520b4aa8,43,2,5,1,1401,2015.0,2015.0,20.0,7555.32,1,4,2,6,420061.0,55.795767,49.207753,179070
a6b02d9c-dd46-45e6-a48e-55a6aa083cb7,30,1,5,1,1882,1970.0,1970.0,5.0,3883.5,1,7,3,6,420073.0,55.787406,49.16829,176667
3518ee00-d742-4b19-9194-9eedf7090513,34,1,6,2,1433,1990.0,1990.0,10.0,19468.9,0,2,3,4,421001.0,55.823833,49.145095,184494
69479296-4812-4377-a067-bd81a3f961d8,32,1,3,2,1755,1961.0,1961.0,5.0,5685.59,1,7,3,6,420029.0,55.811189,49.178549,175385
89059a90-50a1-4e5f-8d52-4a7ce2e5e846,18,1,4,1,1729,1973.0,1973.0,5.0,3476.1,1,3,3,3,420091.0,55.877632,49.020625,175568
85495019-a814-40ca-9dea-a5ac5ea87bc1,19,1,4,1,1498,1959.0,1959.0,5.0,7995.23,1,3,3,0,420037.0,55.859706,49.078701,177031
e2c2c6a9-f881-411c-91e8-c11a032ae6c2,75,3,4,2,1546,1957.0,1957.0,5.0,4623.08,1,3,3,1,420008.0,55.785108,49.121182,178667
f4d94d11-499c-402d-8886-6d71103cea43,47,2,9,2,1731,2014.0,2014.0,19.0,42026.2,1,3,2,5,420010.0,55.733411,49.179258,183544
0cb2f1a5-22d2-46ab-98f5-fc23a3986e68,40,1,22,1,1546,2009.0,2009.0,22.0,42080.1,0,2,2,5,420011.0,55.731642,49.17306,177861
bdc2a7f8-0b36-4c88-8775-94ef3202654b,29,1,3,0,1910,1968.0,1968.0,5.0,3358.9,1,3,2,6,420061.0,55.800261,49.188852,176573
1175f060-41c7-4182-92dd-62c6bed19550,52,2,5,0,1789,2023.0,2023.0,19.0,1800.0,1,3,1,6,420088.0,55.8019,49.195841,183752
1b9d2fc7-7fb7-4fa2-9891-74188773008a,44,1,2,2,1401,2002.0,2002.0,9.0,6379.1,6,8,3,5,420101.0,55.756011,49.181711,182844
70b72774-9392-476f-960c-4b912d19d2f1,70,3,7,1,1608,2015.0,2015.0,17.0,30517.8,1,3,2,5,420101.0,55.750418,49.184424,177809
b9857847-3e38-4a67-84d8-7bd9a96acc36,41,2,5,1,1639,1979.0,1979.0,5.0,4520.8,0,2,3,5,420043.0,55.769479,49.141053,174757
d4dfb852-566c-4f07-b431-8cd0a1a75a95,58,3,6,3,1547,1979.0,1979.0,9.0,13093.8,4,6,1,1,420097.0,55.78522085,49.15109094939904,179795
9ac94d9e-7915-4eaa-aadb-34ffc1b01633,27,1,1,2,1402,1998.0,1998.0,9.0,5573.62,0,2,3,6,420100.0,55.781671,49.224174,182156
a767fcb7-0166-4c4c-9ff0-ce26ac4d2c32,34,1,12,0,1373,2021.0,2021.0,12.0,6215.795935044526,1,3,2,5,420010.0,55.733457,49.17721,185294
30f33198-fec1-458c-a99d-bd4047d871f8,65,2,6,1,1815,2012.0,2012.0,16.0,26916.07,0,2,2,5,420101.0,55.748346,49.188691,176922
73223bbb-2cf5-4ea7-8965-b7793ebf09c6,53,1,11,2,1578,2014.0,2014.0,14.0,9283.4,0,2,2,6,420073.0,55.787528,49.181271,182075
3fed3977-32ee-4dd4-8ede-2381ee953bd1,42,1,10,0,1519,1963.0,1963.0,5.0,2246.69,1,3,3,6,420029.0,55.813162,49.181199,177190
df89912b-e164-42c9-ac21-e2f99918bcbe,46,2,5,3,1546,1969.0,1969.0,5.0,5979.1,0,2,3,1,420012.0,55.789163,49.142544,178022
0a88afcd-0219-41c9-8080-172926a9ddee,71,2,12,2,1844,2023.0,2023.0,23.0,6215.795935044526,1,2,2,5,420059.0,55.752259,49.167651,180000
fb21c7f9-97a0-48f7-b505-dcafb287c345,31,1,3,2,1731,1965.0,1965.0,5.0,3806.1,1,7,3,5,420059.0,55.767382,49.156693,177097
c14b2698-3d72-46da-b216-f4dc1da5924f,57,2,15,0,1497,2022.0,2022.0,11.0,6614.261554987377,1,4,2,6,420100.0,55.784749,49.215802,184991
d1c18f1e-8be0-48a4-9212-52be7014a662,22,2,2,2,1546,1975.0,1977.0,5.0,6215.795935044526,1,3,1,2,420124.0,55.817426,49.081028,180804
0ecc0707-3ed3-42a7-b48c-043db38fb40e,112,3,1,2,1815,1993.0,1999.0,14.0,13535.8,1,3,2,1,420043.0,55.784941,49.146335,177679
3d2e48d6-ec4b-4944-8a19-ad8fd740729c,68,3,13,2,1891,2021.0,2021.0,10.0,6215.795935044526,1,3,1,6,420088.0,55.802538,49.203818,175735
0c29c4f7-8025-4076-bfe5-0d4438baf57d,73,3,7,1,1815,2020.0,2020.0,29.0,6215.795935044526,1,2,2,6,420087.0,55.76645,49.172575,184932
02d2c7c6-308b-4e3f-b2d7-37ca8cfb8d33,39,1,8,2,1883,2017.0,2017.0,18.0,23463.1,1,3,2,5,420064.0,55.728738,49.190838,179487
3fc9b697-14b8-48bb-b7df-520a5d63e5ba,73,3,5,1,1678,2007.0,2008.0,10.0,12644.9,1,3,3,0,420037.0,55.865298,49.083255,174415
b0f14581-3889-4742-9124-41668512a3b9,20,1,8,2,1910,1977.0,1977.0,9.0,7156.05,1,2,3,0,420127.0,55.860347,49.100737,179104
19b7ba6d-6013-4120-a97f-07ccc0d0c434,76,3,5,1,1579,2015.0,2016.0,20.0,6215.795935044526,1,3,1,5,420101.0,55.749192,49.183849,184211
5449b7e9-92be-484a-9043-630b6c82dec3,76,4,5,2,1701,1989.0,1989.0,9.0,9304.7,1,3,3,3,420124.0,55.818311,49.102192,182058
a5e4f6ed-4672-46c9-ba0e-d3caba0be61a,28,1,4,2,1372,1997.0,1997.0,9.0,8171.62,0,2,3,6,420100.0,55.777621,49.228244,176056
79f4f86b-dc5a-4447-a7b7-5e32a14617b6,38,1,12,2,1910,1988.0,1988.0,14.0,6874.0,0,2,2,4,420094.0,55.837459,49.121658,175000
5397aad0-5e18-4350-a73c-7c28aa1aed8f,28,1,2,0,1761,1961.0,1961.0,5.0,4463.4,1,3,3,1,420108.0,55.77277,49.10124,184859
ac3bb152-0453-413c-86fb-9b0c95eb8b6a,32,1,1,0,1883,1998.0,1998.0,9.0,10560.48,0,2,3,6,420100.0,55.780638,49.220967,183801
f986eadf-8c82-4066-b282-6e1bc5aa7dc1,32,1,4,0,1790,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.681661,49.191565,175926
fcf53dcd-f61f-451a-81b7-2bd9ff6d294f,13,1,5,3,1535,1985.0,1985.0,5.0,5562.4,1,3,2,6,420088.0,55.814851,49.196353,179389
b2666b00-e36f-472d-86fa-baac2ea8953e,37,1,5,2,1883,1992.0,1992.0,10.0,14672.1,1,7,3,6,420140.0,55.765792,49.230337,176944
9c8ad3e1-3031-4f88-a596-7a7a19ffb74e,36,1,2,2,1546,1985.0,1985.0,9.0,9465.3,1,2,3,4,420132.0,55.840639,49.143847,179558
ef9e6647-6932-4c09-9f90-69188e8e377c,81,3,15,2,1852,2008.0,2008.0,16.0,16426.0,1,3,2,0,420037.0,55.86301,49.083893,174877
c6725d2d-e9a7-4e8b-afb8-4b18e3d14627,12,1,4,2,1911,1976.0,1976.0,9.0,6977.71,1,2,3,0,420127.0,55.858948,49.101419,182500
7e977361-89f0-4c70-bb60-17144015c726,46,2,5,3,1407,1969.0,1969.0,5.0,5979.1,0,2,3,1,420012.0,55.789163,49.142544,180220
638851a5-ec00-42c7-b69b-830fe9cfdfe6,28,1,7,0,1836,1975.0,1975.0,9.0,7118.9,1,7,3,5,420104.0,55.75552,49.200782,182107
df01cea8-591e-44a7-b43e-ecb476c98198,36,1,6,2,1852,1989.0,1989.0,9.0,9523.1,1,8,3,5,420138.0,55.739894,49.22059,185915
a1641822-3198-4b6d-a24e-b39d20a82d3b,84,3,4,1,1789,2017.0,2017.0,16.0,6215.795935044526,1,3,2,4,421001.0,55.821148,49.145248,184524
fd85c79f-b8e3-4a80-9d6b-d19ecf21217a,50,2,12,1,1731,2018.0,2018.0,20.0,6215.795935044526,1,4,2,5,420011.0,55.723891,49.17368,180808
622c2b69-9d74-482b-8b95-024bd5a1fc1b,76,2,6,2,1762,2009.0,2009.0,22.0,42080.1,0,2,2,5,420011.0,55.731642,49.17306,181818
0214de29-4470-4f20-8698-e9f2e0f42a06,61,2,9,2,1546,2010.0,2010.0,10.0,12635.5,0,2,2,6,420073.0,55.788991,49.172638,180921
de39de45-a2f3-4d2a-ae0a-95925c0e1e8d,32,1,3,1,1864,1962.0,1962.0,5.0,5678.29,1,7,3,6,420029.0,55.810294,49.178558,180921
39156d2f-6c86-4408-beb7-4593ab6916da,20,1,1,1,1759,2021.0,2021.0,10.0,6215.795935044526,1,3,1,6,420088.0,55.802538,49.203818,182500
de1ac22e-6bf5-45c9-ac64-9ddd6bd30521,50,2,9,1,1911,1976.0,1976.0,9.0,10614.26,1,7,3,5,420139.0,55.746319,49.218057,174233
4187eaf9-ec96-4e77-a484-5003c124f8df,54,2,4,0,1608,2021.0,2021.0,9.0,6215.795935044526,1,3,1,6,420088.0,55.80059,49.202156,180334
7a94af08-06a0-45d4-8c9d-db726605ecbe,38,1,10,1,1681,2023.0,2023.0,20.0,6215.795935044526,1,4,2,6,420075.0,55.870587,49.231352,176316
07f55a45-e9a8-4df5-95f6-90b2c1290b27,53,2,2,0,1546,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.78526,49.18543,184906
308b49c2-e239-4bdc-8789-00e543888b8e,33,1,2,1,1435,1983.0,1983.0,9.0,4564.8,1,2,3,5,420141.0,55.755636,49.238664,176737
d0e4c077-0351-4cd4-97be-a31ee8452cd2,42,1,8,2,1675,2015.0,2015.0,23.0,59719.2,0,2,2,5,420011.0,55.731115,49.175342,178571
57304557-32dd-43e9-9d2a-5875fe6b88bd,25,1,19,0,1911,2021.0,2022.0,19.0,6215.795935044526,1,3,2,5,420064.0,55.680752,49.201213,174608
16763418-1651-4bfa-804c-c16e8f51aa0e,35,1,9,2,1633,2012.0,2012.0,9.0,15481.1,1,3,3,2,420034.0,55.820126,49.076284,178470
c96d1258-bdcd-4e47-9f1b-729e70995cd9,36,1,10,2,1778,2003.0,2003.0,10.0,4970.18,1,7,3,6,420140.0,55.770036,49.241943,173876
6367f4ba-3f91-46fa-914e-a723a0e90f76,65,2,3,1,1665,2004.0,2004.0,9.0,6426.7,0,2,3,4,420094.0,55.836701,49.114643,176923
62bb320f-dace-41af-b683-f14ae5b8b1f4,31,1,3,1,1609,1962.0,1962.0,5.0,6656.5,0,2,3,5,420087.0,55.766851,49.146766,177419
092ace7e-ba68-4403-9356-ecee1588a0f2,20,1,1,1,1882,1951.0,1951.0,2.0,1272.34,0,2,3,0,420127.0,55.859049,49.089077,182500
91d1a32a-c0ca-4982-b23a-65b01d73f96a,71,3,3,0,1547,2023.0,2023.0,10.0,6215.795935044525,1,3,2,6,420073.0,55.783924,49.169036,178371
e214429f-fb0a-45da-9849-25b52ba65fee,50,2,8,3,1680,1981.0,1981.0,9.0,23714.3,1,7,3,4,420126.0,55.830442,49.132681,174583
114c9a81-73b0-48a4-84aa-a723f0f2a500,18,1,3,1,1789,1962.0,1962.0,5.0,7448.96,0,2,3,4,420044.0,55.835761,49.091071,184865
90c120fd-391d-400d-b5b0-4cec5199b5db,39,1,17,1,1373,2017.0,2017.0,20.0,6215.795935044526,1,4,2,5,420101.0,55.748979,49.183058,176410
9cf73cf8-dcfd-4358-9cde-bd4bb499c91e,85,3,3,0,1762,2023.0,2023.0,8.0,6248.388071373235,1,4,1,4,420057.0,55.837555,49.092032,174410
db403d33-4630-409f-8979-24c19b488471,14,1,4,2,1608,1978.0,1978.0,5.0,3840.7,1,3,3,6,420073.0,55.790413,49.174425,185185
153db8bc-d76c-43fa-8aba-183c06852a4f,58,2,14,0,1404,2022.0,2022.0,11.0,6614.261554987377,1,4,2,6,420100.0,55.784749,49.215802,182609
7952515c-1518-4e19-b85f-6e94f9be5599,94,3,5,1,1518,2013.0,2013.0,10.0,20556.4,1,2,3,5,420141.0,55.758752,49.244413,174145
90590b1f-9cfa-426e-a2bb-b53d0978e729,36,1,4,2,1632,2005.0,2005.0,9.0,5462.0,4,3,1,6,420061.0,55.8047535,49.1927731116873,186111
ce1a3815-519f-4308-b70c-2536f2b6ddeb,63,2,4,1,1546,2017.0,2017.0,17.0,6215.795935044526,1,7,2,5,420011.0,55.729103,49.17085,177460
509f0e22-7ad8-4544-9548-dda2f1a2ae4e,34,1,9,2,1731,1998.0,1998.0,9.0,6215.795935044526,1,3,3,2,420087.0,55.821664,49.033731,175953
0a8a0ef5-6f1f-48de-b4bd-d3e7f9d7dd7e,59,3,9,1,1906,1976.0,1976.0,9.0,14077.0,1,3,3,3,420066.0,55.826529,49.099461,176768
24f46c78-3c6b-4fda-bb0a-989b5255b701,45,2,9,3,1406,2020.0,2020.0,11.0,6215.795935044526,1,3,2,6,420125.0,55.788758,49.254807,179978
530ec8c1-85ee-4566-90c1-71567b85cb79,41,1,8,1,1758,2010.0,2011.0,10.0,11207.1,1,3,3,3,420095.0,55.830695,49.056144,173378
e467e446-ecaa-46ca-96ac-ef792f70b3ae,39,1,9,1,1402,2013.0,2013.0,10.0,22874.9,1,3,3,5,420141.0,55.753301,49.24382,175641
38037ce1-abb9-4e8e-a7e0-965e33650a32,70,2,12,0,1911,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.752242,49.167059,182000
cd399411-061a-402d-b012-febf67ab33b2,35,1,5,0,1853,2002.0,2002.0,7.0,7913.6,1,7,3,6,420100.0,55.792372,49.225944,177966
5d89e0a0-25f2-4ae9-86cf-ad3b62be757e,16,1,7,1,1498,1978.0,1978.0,9.0,3942.97,1,3,3,5,420139.0,55.753017,49.218057,175000
640c8a15-8bae-45a3-9409-c5d723714960,35,1,8,2,1761,1978.0,1978.0,9.0,7712.5,1,8,3,5,420139.0,55.744541,49.22456,176301
a0afa5f0-8d3a-4a04-a109-c6a4dda60db3,34,1,8,1,1372,2020.0,2021.0,11.0,6215.795935044526,1,3,2,6,420056.0,55.855234,49.207322,178779
df95fda8-ed39-4f3f-be52-476e40ae72e5,36,1,9,1,1818,1997.0,1997.0,9.0,8224.67,0,2,3,6,420100.0,55.779322,49.229411,173611
f020f503-e308-4f14-b7f8-eec2267b84d0,30,1,8,2,1729,1977.0,1977.0,9.0,19593.3,1,3,3,6,420087.0,55.762586,49.177345,173841
411d3c5b-ec37-46f2-9535-94e4b2e1572c,14,1,5,1,1673,1976.0,1976.0,9.0,3274.35,1,3,3,5,420110.0,55.755611,49.215757,186138
0a711617-c873-4962-8b5c-b853836c21a0,36,1,11,1,1517,2022.0,2022.0,18.0,6215.795935044526,1,4,2,6,420087.0,55.76604,49.176321,178082
b022284c-12fb-4c29-bcd6-e6b63f4ba266,39,1,9,0,1906,2015.0,2015.0,17.0,30517.8,1,3,2,5,420101.0,55.750418,49.184424,184359
d9aa2f16-08fa-4092-8e10-59fe93f26597,36,1,8,2,1373,2016.0,2017.0,11.0,50609.1,1,3,1,6,420125.0,55.7906992,49.2492579,173611
262904f4-c915-48d7-9247-588ed49cdb92,37,1,5,0,1373,2021.0,2021.0,9.0,6215.795935044526,1,3,1,6,420088.0,55.80059,49.202156,179721
