uuid,Цена за квадрат
25b0bb29-734c-4458-81a1-43322880b514,130040
8879de68-25f3-4896-ae35-fbea88b26980,135556
5b32f3c1-3b3b-4c69-935b-9eb26a3d6a0e,132143
6a325d1f-8d9f-411f-a1fe-0c30d40c143f,135244
ad0b043e-7728-43f9-98fa-129156bb9e60,127660
c6753d82-2f5f-4462-b2f3-1b209e209a62,138211
75e79f23-ba76-404e-9186-3f115c8e30ab,133106
4fe2bbbe-8f60-485f-915f-f5c4c098d611,135613
a78b67b6-d2eb-4a9c-a034-881f001ff44d,135227
ea7fe352-c272-46f1-99b8-ff11c0444681,136732
716bdc2c-7435-46e9-868f-86e02416ff53,133111
a45ab730-54c2-4f81-b7f6-16e7a3e006a7,133333
970639f4-993a-4cbe-b9c1-6afa7a337531,128821
91b7a772-4d77-4101-a5a2-7366daaba13a,135120
1ac4e52c-1a28-4e88-a70f-cffb4ff861b8,135864
f045640a-09e7-4d10-bdfd-4413c5f1704e,127638
21bff397-767e-4912-9f8a-715935d7e1b5,135514
b717cdb6-e51d-43db-80d4-1527b93b040a,130435
39f6715f-5041-453c-b5b6-70493b5b7738,130435
ced2b176-81bb-47fc-929c-67ab9860cdb4,130751
8c53afc4-49fb-49c7-91ed-0b4edb5b5948,136842
51e531c2-3956-4930-961a-d292ad3da818,136508
eb4a8882-7b33-4cf0-8cb9-6e27fde2009c,135714
7de06411-1232-469c-9e09-ee1fcc23b0c5,132353
7432e343-e478-40c2-9e99-11b44f95e50a,139175
ed701116-958f-4b8a-8b6d-5fa8762ea20e,132500
9de3ef40-e759-4814-b63e-c7d0902910e3,138679
2a77dd69-e79d-40ad-ab62-251693ce92e3,133841
8b3a919e-9b43-4762-bef3-64dfc0e53cb8,137566
20032128-d3b5-4cc2-8b5f-b4c94737df94,133197
930d671c-f9dc-4e69-8bed-d02c89060e13,134259
928d8b71-05cd-476e-8dd8-60b4dcc6a537,139437
56200ef2-aa97-4758-8450-185b8594e1c8,132517
defa7479-a64d-47e5-9fca-5fdae9144e1c,130070
58faa471-90d9-44b0-b288-7b6bd922d4ef,129771
7e4f4de7-bc63-433d-810a-bb2b9098457d,133111
ed155456-d9e9-4143-a1a9-d4c9a37bf6f6,135897
c2a5c61d-2ec8-4eff-9039-e700cbfd32fd,132936
ad42515b-7fb6-46c7-8ecb-9ac9cddae664,129959
a9188337-b7d7-4760-9c35-d432556a3968,136831
905d55ce-5ffc-44f4-bdb3-87f9172d2a06,131140
aa42357c-c560-42d4-9dfc-99c670efa149,132857
a1973e81-3198-413b-ad87-bc507b33a47e,134615
8a78f389-0c43-450d-8e09-c0e0f38b5077,132770
cb55ec62-8eb4-40ed-8226-31a22cb118eb,130693
f22045df-367d-4d4e-8aeb-c9a36fc5e2aa,136095
84c16075-e30e-4e93-ba56-578ecbaa9a5d,134096
13c4b814-e4dc-4b94-aadb-023c138399bd,127636
68270d3b-e168-4835-a0c1-6c1ce1ac94f7,129129
0631f12d-8fe4-4bb7-ade5-9eed8d3304bd,134165
3f91c3d9-62ce-4a7e-bbe7-9aee1cecf7d2,138536
2beba079-e727-4ee2-a0f8-fbc332962295,132075
ffda395e-836a-4b64-b6c9-eabc056597f9,136667
e729596c-a2ad-4d57-bbc0-897eba24ee8f,134956
7bc4a221-e9c0-481e-b5cc-a0ce9994509b,136806
8612b13d-30f6-4eca-8df3-ef70aef55689,127796
99eea7c8-f2b6-4abf-9aa9-f97d6c929092,135533
c228dcfc-963f-4b05-b6dd-b1971ea4ff03,135254
7cb2100e-b2d8-44e6-bcfa-6faf4b42a919,137756
062406a6-6bbb-4f88-a089-6b69467a7693,138037
f0c04d3f-a994-441d-9419-519b01616adf,131090
2106be0e-5842-4226-a3a2-c600003fe053,137767
0ba1bd3d-3592-4750-b584-9247dd2fac97,134921
4f9677dc-f4ca-4814-b3c9-deae08f0914a,132308
c248457f-876f-46f8-b56f-480b6f1365a6,135945
3a066e54-e239-40de-ba2a-8eb641661373,132464
25242f00-1fd1-414a-9546-afc2449cf64f,138258
9658b8c3-3615-4861-991b-3ebd25605770,137296
2bb7407a-6745-472a-b9d5-3af84bd9632a,138657
cfa1b591-5f11-4de6-af40-3c0c6b21d000,134909
2ed1825d-9691-4d68-a006-2c2d3a162d4b,131856
27fc516e-278a-4703-8e92-e9750e0294ad,133470
00b3aabd-253a-4b7f-a315-a2ddf739746a,138249
f9c180f6-e010-45eb-a311-de524555c503,129231
7a308053-6902-4efa-ae79-014fd565947f,128049
62f091c0-5082-4ac9-99e6-7b44429e1f70,131439
f62c3271-7020-4cf9-ab0d-4476c70c6753,127753
e41a9ec3-d8bd-4117-9ab9-20f0aad038e2,128226
9915b216-0815-45f5-9a90-6958c84e6a25,131638
ef3ab66a-77d5-4cb6-a392-f11704266880,128877
fca84292-4473-4935-8019-b712cd2ae642,137469
2c602b90-f547-4fd0-af45-9bc2d1dbbc3e,130735
2661dd98-6062-4e75-bd8e-17b2dbbfb3ad,128837
78c346ae-c568-410a-a4d9-0663c7729cd5,136620
0524c657-e758-48b9-80db-d989dc4f3921,136572
de6493de-91f2-46a3-9048-3d3681c13c24,130615
10c6ddba-d387-4b2e-ae20-0ad18673dbd9,132517
5009fa0c-1a3e-49d8-bdb8-71a15e5d0f57,133306
70bbdfee-7898-43a7-8818-4f013e6e89f7,135135
a16b22d9-df70-440c-96c3-b24fe42259b9,130108
8aa7aade-a3b2-47fc-89fc-637b13c47c51,139130
8e40822a-9120-48fc-a757-449c6822f381,132812
f70fb13d-c813-404d-a259-7220c387750a,131746
2e8522ed-80ba-482b-97c5-b4a7a7e411aa,133333
9df60081-23b8-47d3-a8e5-d82578e433ac,133663
957d52bc-f344-48fe-aca4-66854739e620,138799
fc466688-b89e-464d-843f-ea4c7583b5f2,137056
51967e2c-9c94-4d59-92eb-11c09c8027fc,137743
71a7c71a-76b0-4da0-bed8-8bd73e00c3a9,131944
1795e430-b866-4bb1-88c0-c31bc6c1446f,129450
3dd8b66d-a1b2-4923-b7be-693e4fe23752,132609
fd570182-81bc-4e4f-b92d-62113b53b3f4,133333
826ca403-06b5-41cf-99b0-9873939d5f29,131524
cd54a7e8-5826-4d5b-9c9b-52b7276ff2bc,137322
06e2e0ee-9b51-4857-8fb0-66d2161d0458,135417
30e62088-b62c-40f8-8356-715370fa8fe0,135952
7dfdfe4a-21af-4448-9163-38dad61cf489,131667
db460df9-b65f-4a45-bc56-c1eb9df61db4,128333
cdad79dc-fad5-4c1b-953b-a9047940a49c,132061
ba346b14-a647-4b30-8fda-f28457baa0f6,137214
13afa427-3ab4-416d-a347-b0360296bb91,139394
c26ffdc4-ad34-43a0-ad78-e7cd086dc6a3,134647
16e8a97a-08f9-4d13-bb7b-452059fa2881,131970
2444ff5e-6a40-468c-92a8-f0549ae68921,130558
97dd0676-ddf6-4648-9f9c-0e0c0383cb80,133333
80c90365-704d-4342-8374-3dc6b9091782,128713
97e49d46-045e-47b1-b6f4-45fc8c2b127f,129412
ac45f94d-1134-475f-ad47-a96332392bec,130417
8a52ee32-5d87-447d-8ce1-4083b5481e41,128571
e85f2a7e-e7f8-4a8a-a972-34186188efe5,131250
1490ec94-17ec-4794-9442-2a92a95124c8,130000
f6875bde-00ed-4c8d-a3cb-d3e25ecac272,134420
7200d5e5-11cd-4be8-9f4a-f5ef3229b40c,138462
a36f608e-1b4c-4505-a905-cef292db2dd4,136490
9c54c61a-c274-487b-a768-6f3c0cca4f9c,135455
43e45ca5-559e-4d91-a9bb-abbddb779de4,131250
cdfd9d74-420e-4892-b826-dd12bfe61405,130556
92e0879d-3eb1-4c57-b7db-4a285a479155,130923
d0f96ef3-a607-440a-99a6-79671710c66c,135235
a9169e23-bd41-4525-a5d1-fb0ef44453c8,137128
1efd467a-678f-4a16-9beb-7962603e7fd4,134033
165df0e6-2eea-4f75-ae29-286609fb8594,133306
bba4315f-5d4f-4669-b3a8-075f9689bbc2,133607
f4b39680-d3e9-4856-adc4-c99165d81718,136691
e6da50e7-67c3-43bf-822e-19682f2acff6,136831
ce455ca6-dc3d-4739-888d-7b1bc8f4056e,132997
aa0b5ea3-37ba-4e92-ba8a-ba3a8bf9b139,130802
b083db2e-a175-4e8e-9aa7-d915eea5cd16,137576
b698f46c-6ab7-42b8-91b6-3f2fc5a988f3,134328
76eebf6a-9d5b-4c7e-bbaa-2735484d904b,136732
841b5de1-8df7-401d-ab11-8775c00d69e5,128049
7b749348-e7c5-49ca-ae4e-f6fed5d69d54,135075
d51848e0-acf2-4713-8af2-333051ef4cdd,134490
b5c761b6-0ec9-4828-89a5-856d0494c674,136364
5a18e96d-7c05-4e51-ba42-536c22bb0f59,130392
f65d42bd-2849-4ae7-8670-fd804ab14c84,129333
17e1a177-8edd-445d-a0bd-c3f2dcb76008,130841
24219873-a0e6-4362-a658-f11705c1565a,128655
a929c7d7-f571-4ac1-a1c9-3134d4016dc8,138571
7604fe12-4120-4e94-ab26-1ef673487991,138462
836a4bee-54bd-45b5-a19c-9d730b710a13,134286
1e173cae-258e-474b-b433-fa9141c9b965,131611
b91d7383-999c-47a3-a165-40da2601ae33,136364
f458cd74-4b56-4c60-b11b-b1a15effe44f,136066
e11a6986-1b26-43fa-b913-67d3b882b8dc,130790
79f3a956-331d-4d25-b2a5-d6ab642ff59a,131868
ad8943cb-63a9-434d-a87d-b6bd53f0d4f1,138655
e8c9e954-7c64-4b15-85bd-0efc68400cb9,134906
3df7b2e2-2daf-4e61-a5b1-8d6345b379a3,132099
7086d2c2-cb38-4c53-ab37-d08b329bba5b,134021
d9d137c6-6249-4aa7-ab80-5c3fdd5e40d3,136066
bde59b3a-f171-493a-a8df-ed1364f59d19,134204
3d3672f4-18ad-49bf-b743-43aa66719a04,135198
b87de5b7-bd24-4f45-bbcb-f191f7ea06a9,133586
35d1d44b-6dc4-44fe-839c-f500681e2a65,130357
6fe3ba1a-94c4-49b2-a963-c7f052703571,136303
d1c98b3b-3423-4eae-b4dd-91d1f1085f21,138554
78580070-fe64-4379-9550-b69171139346,129248
5f85bf2e-af74-4575-8e61-88542d6fd986,129730
450f3d51-5743-46e8-be96-c42b0dc70d75,137097
c20a6cec-fc43-4c9d-858a-4ae3b7ff0fb5,127660
5b0cbdc7-9832-4186-b3d7-c93db03dbabd,130061
7a8214c2-a785-462c-95ee-102038f89089,133152
80461c76-5d51-4ea6-b7ba-1f9107b46fcf,132844
5be69ade-0319-4b0f-9b00-0f69e0c72abb,130243
9bc5967f-ed7f-4f09-bed1-692a68206fbb,133750
e80ef11e-c0d4-4789-ab1d-e240f427a10d,130310
f20ba5b1-6d21-4fd0-a57e-ced1a8e3d7bf,138298
e83d9b69-ae86-4ddb-a4dd-8d5b8b6cedf5,128983
c0f33531-23ca-4e40-a573-103fba121dc4,137931
9eca4848-ac20-43b8-ba0e-dbde46a9dc8d,133333
670942b2-6b34-415b-ae52-8bceb2e3c13d,134921
20cc1288-6134-4e8f-8ccb-f912d7db602d,129151
a83d0107-e437-4b5c-9d3b-c1225b7a24cc,128814
b07b99a5-6e02-494f-8d12-ce5321249f2a,130851
20a2a681-c88f-4941-b132-1746cd215341,128746
2c5539c9-25db-4742-8d68-e7ce524e8eab,129412
4d772d96-37d6-42cd-ae98-621adaef9ec9,131944
330c57dc-5938-469e-9b73-192d6b3c1a83,129851
af524073-bd05-454e-bfc9-a4aa6f5e8c46,138715
49609ad7-cfcd-4891-b442-fb16412bbc73,135659
407b203d-0c05-47e5-a1aa-8e0765788d5a,129717
b9dd3d03-c3eb-43f9-a8e5-dcafd1247a57,129032
a6cebabc-63f0-4cbe-a246-e872fff38916,133523
8b477e4c-1c52-438a-81f1-adce47a8c6d7,130585
5c1cb570-6c6b-4861-9c24-71fb341e86e8,133333
763d4917-5ff7-49c7-be4a-aee2cd2d04c5,129989
4e6fabde-2391-4ce1-bada-98a1d2f35268,137000
29f3b17c-a591-4469-a07c-2a5b4764c934,135475
0140aff2-2a53-42a6-aeda-87111c31b370,135732
20c7e389-6ffa-447b-9ee4-7375318719f8,137895
a298a5fe-8290-4662-818c-3b0701b88df7,135569
198eaa3b-7463-4ee5-99c6-c694cb3702d2,134483
16c486ed-52f6-4165-9b08-b13a3d3d2d9f,136804
21e244be-352e-4c11-b445-e0bd7dd09f9e,136126
e058ae6a-3e1e-401d-98c2-0ea85d4db888,137615
43337a8c-9ffc-4df2-aab9-66eb4d708858,134545
8314e3b6-5392-45c4-a7e2-9f9e228d0742,137000
51470a13-49b8-4f0a-8290-f84644c35109,134891
6f4adf2f-b0d4-4735-b3ae-5c9cf6151100,134728
f23b97d4-877b-4f41-9612-fecfe0b27924,136364
fa0ec1f6-c27b-4074-9fdf-dd6732998d11,127801
e1fcaec6-31bc-4505-81d0-d6203f2d2bff,135417
35aa87ac-1d0d-4b2f-9e13-f30e54b8a23e,135556
cef9169b-df1b-4d4c-b546-727c9f940054,136792
12f1b76f-c7e2-4162-8056-0ff2a92c1e7b,131670
3fef4614-8afc-41b0-92d4-1af3938e7e1b,131363
a4d02271-68a3-464b-ad1c-a869c351a45a,134084
c6069782-1a3c-49dc-8fda-ae6080dbdc9b,135371
2410e57b-3767-4e37-8dbd-a4aaac5c05c0,131057
6f737e4f-ea24-4a50-9af5-645524c61fc5,136275
314997ce-35b8-4ddf-abf3-2e8dccd37348,132153
faf0b7ed-9817-4809-866f-352322613991,133188
ab891c69-3fce-4a82-baeb-0393f19880a4,133333
d0421596-bfc5-4440-b426-8cd5c04a17f2,134796
2b1fc1b9-94a0-4651-8f57-abec33ae1593,137318
f65f4e96-76de-4ffd-bcfa-ebc27d392f7d,137931
3da6acbf-cbae-4b3a-9f65-144ecc2a146a,130053
b188c6df-39cb-4150-bd07-2705b7e9b83a,138973
fc03d36c-69f3-4d8e-a228-714160365a00,128873
38fa8ca3-3764-40bb-adfd-80dfd78739e4,132055
e28da8bb-a8f4-4d0d-9f11-1ae0cfdd9e2a,130357
9b879039-28e8-47eb-b023-c46a93c33501,134615
286bbfce-75db-441e-87dd-412da41929f1,134459
1601bee0-05a3-4c9c-a508-cffb7c8ae70c,132075
effa4231-5e7b-4c26-a4ea-1fcc7b7eb1b4,136247
b5ac2894-aabd-44aa-9e5f-04deb428a76f,136364
cb9e9a65-5771-4134-b0f8-087ac9163b16,135185
d8f190a7-25be-4956-acbe-b601440657d5,132730
f0c1f71f-8f76-462a-90d6-11bba471a472,138211
c9df001f-2515-49e5-94cd-ccad446212fc,133787
02b6f381-232d-481c-afc6-d5abd11d4a11,133333
247d3565-791b-4bf6-9ceb-bf7837f9e0f8,131579
1dddf16d-0aae-4656-b9d6-fcc50f53c14f,135660
538f22de-0754-406f-ae17-0143a32f3932,131503
320caba2-6762-4a7b-bf5c-680c6d8c2079,139073
ec475507-aa83-48c3-8c07-8f7cc8458d2d,135052
b1932e50-85e1-40c3-9cdc-1b5bd361c0b9,134259
1563c896-d75e-459a-ae5f-0fde71809b6b,134596
3f1ac88e-aa5d-41b5-82cf-5c7d37ad3e2a,131827
6b132cd9-1ddc-4e51-ab3e-16acdb77217a,138644
1e9d4df4-0366-4f6b-857b-6b17c87276d3,139269
626c629e-6f47-47cf-85cd-a3689a499824,135331
268522d9-7400-4131-b7ef-750a761afa9c,134921
7ee18289-dbfd-4531-991f-0610a85f5baf,137821
52b64886-e1bd-4144-a03c-22b07f39e512,128866
dfef5099-6117-4728-bcea-50e200fa6fe9,128821
b9ef91e7-7927-4449-b1ba-254dac1aa91b,128635
bb5d5e32-184a-43ee-9b60-35a53c3e3ba7,133742
1b62963f-bdfb-4dcb-95a1-44d13f3e1ba2,132558
39f37471-2213-4449-96c7-a3341e9528a7,135714
472ca27c-9571-4e50-8ea4-4eb79c62e245,139091
7ae44534-6cc6-4af4-9ac3-110f6950917e,131522
c95e74fb-b228-4629-903c-5a4160068e7f,128986
070bd08c-4566-4871-926b-95327bb5a7ba,130209
e1ab2edb-29f2-4801-8870-9ce194a517cb,129950
7a540548-0e3d-4742-a270-0ada253a3c2c,130000
3b7db390-8b03-4e3a-971b-a136d0b13c35,130798
02bacf14-46a2-43b9-9627-55cdd4d93303,129376
5d2266d7-440a-409a-a76e-c7ac18372247,138824
b1e32648-80ad-4cac-968b-251c3abd5ac8,129708
4b3ddd67-cd52-45b2-b2a1-0591d6bab2b6,133891
cba1ba20-54b8-46a4-ba1f-2c42b9a2636e,139165
1a0d97a8-07bb-49da-bdcb-af915fc9b1d6,135417
8547279f-795b-479d-b705-c97d9f3dda09,128528
c6a43433-bed5-4bcf-a395-c11de339dd62,131702
e747a496-cd33-498b-8c2b-d62d61223429,132924
b5f9ee98-5453-4bf7-a5fb-4aa8d9a04b92,132867
36632be5-3f05-4509-9e46-16ac8d496423,134651
6a0452db-bba5-422b-a1d5-826c81d34211,130952
ec4f92d3-e359-463c-a0c6-bd08d2e6cbf3,134126
d2a58ab6-313f-4d6e-ad74-d6be83f2856d,137412
14b7b555-c3c4-4f3f-bb90-768810b5b3a1,128205
d8d01936-31fd-4606-88b1-2e44cbf5484c,135679
bb720935-f2e5-44d7-adb2-7c46284c120e,138806
43f6a366-4ac8-401e-84a0-759ef188a305,136364
27c6e6b0-6930-4dbc-8eaa-b94a8c0af5eb,132364
a31cb411-cc9b-49db-ae4a-ddb1928b8ee9,136087
f63b800e-22d9-4670-b219-035e7705b251,129730
24713956-be4f-4737-88b0-f4333fe47569,135294
2ea9f388-eb51-4e0b-ae75-07f8298fc19c,131547
b85bbab5-6c6b-4c9f-8c84-6eb6968a8ed7,133621
20dde2fd-2b0c-4d76-be4d-6d9aa2b5260d,139068
df5717f4-25f7-4f5c-8017-92470815f496,136024
6b228407-4f7b-4bbd-8a05-3c161178c026,131926
be11a8b1-7631-49d8-aae4-4cdf2d04ac03,130208
419f8989-b3ca-4f77-80d6-297ae9d9d038,138889
6c6709b6-140d-4d9a-a4c5-4c11d4a3b5ea,128821
2bf839a5-55ae-4adc-9486-70464ce4f11d,139394
d0d708c1-9b8d-48a4-b248-60248b545332,137250
9abbccc7-3636-4f45-99d7-8048b3628f8e,137679
4c1cbdce-fe6a-4af9-b82a-68202633f743,133595
83ddb33e-a8d7-4ba3-a9e3-db00699e85ae,133600
96081118-cd66-4a2c-bc9e-37d24cd78c3a,137778
9b30ff0a-bdbd-4844-accc-f794f82cdfb1,138337
6e7c8e7d-717f-476a-948e-35d032e5c6c1,130287
8b77d7be-bd26-442f-b3f1-afe52661f45e,132432
6e351d38-111c-44b4-a896-25ba5055f89e,133484
2e926e78-7bb2-4a0f-8955-0057334cbed2,131363
187dc4be-12e3-4dd2-a0cf-da1556f95f74,138571
07f44679-b7ac-4ca1-a904-c4969294512b,133117
07d3233e-5a38-41bb-80a9-534454a8ed0f,136842
aff9a380-0122-4f44-af56-6514a5133840,137097
2a1bd2d0-fc93-4a9d-aff5-db158e86eaac,137500
8ae49a6e-a425-4191-ad63-b99b3d736d08,133961
7a6213e7-ccaa-4d4a-a57a-4c5146229445,135156
26c32f3b-b137-4f5a-b462-791d543cc8d6,128205
265a9687-014d-43dd-aaf1-22fcfaa15845,129913
50efdfaa-d0d0-450d-a300-e5b55945f50a,137903
7b35c60d-2451-4249-b73a-4be51101d256,133096
f8fae546-673c-49a5-92e4-fa700fbec464,139302
d4008d75-e78b-4797-8556-be0c7726e3ca,137755
b30d922a-bd7c-41ce-9ab0-afb364239452,136905
4940cbd4-b025-4c10-a083-a8333d8fda2d,134454
1cc01be5-82ef-4702-97b3-0d972246e2f4,136564
7f4ab5d6-06a3-4d1f-a9cc-03a38a68acf5,130938
37b07309-011e-4d09-896e-9ddad50fb1db,128692
b360dcbf-8078-4857-84e6-1de777030261,136000
9e3ccba7-2d47-4442-8cef-0bb2a4d37c15,134259
eb6667d9-2c43-415d-9d86-b8c896dbfc0f,128571
fa150d6f-f8c1-4c26-9a77-632a4761aef4,136218
9129e718-64d2-4685-aa52-958494d5ba5a,129187
270ec932-990a-4845-935e-b53a356d85f8,131399
468a0849-8574-4116-86c0-b800ce5ca2e2,133166
9332cafc-645d-4c35-af2c-df761ba427e6,134653
8260a33e-8016-46e7-964c-86a2bde032ed,132381
287471f6-9caf-4604-ab96-2bf9a8dc1b93,130648
23ce00ad-1965-433c-87f5-e3d48a0fd1b4,137961
21efe490-cd9e-4d4c-ad7a-cda7ecc2152c,137186
940576c3-dbb8-4c4c-ab59-54bc0b8074d7,136667
61b08e8f-f4a6-48c0-ab92-31a776a838b9,130751
3f98909d-4af1-46ce-97d7-0ba610f880fb,138199
8f5eed3f-9b86-4477-94c9-aa8b50d6b404,138889
e7da3f30-77e5-46dd-be42-bc8e1cc980f4,134889
76b01305-d80c-4ad9-ae0e-bc3800b7e3c6,129032
7174fe55-943b-44fa-bf00-a08e24f93625,130982
651dc0db-ffb7-4e30-8d7d-cf822676d146,132813
c988da8a-dce1-4656-9f1e-1409106edb3d,128679
cfc90c41-e563-4994-9bc0-ca055dcf444a,133758
e1123b6a-fe73-41c6-997d-1665104b9c5e,137731
74965ad6-6a59-4be7-9152-4d15b3ed0470,138393
6abba7d3-4b12-4655-8248-45454917033b,130496
70406173-6e89-4c3e-b809-999d036959ac,138732
86c45580-cd4e-4d4a-a831-bb8548118d10,137097
972b4e38-7e64-48ba-9e7f-bf86a16e95f2,138462
64a0f60d-9b07-481a-8cb9-83de9b79d79d,129656
1f1a1d5f-b780-48e0-9131-789379349389,138095
bf774e90-2f04-4237-98d0-8fbb9e7167c3,138889
5656384f-569e-44d9-96f5-507716afcd10,132570
ececf5da-3df5-445f-a7c4-e4b942f2e49f,130194
cf948ff2-62bd-4572-8f6d-2eb8f0c68dbd,130000
019a8fc6-20d8-482d-8992-ea5cedbe74b5,130751
2711cf8c-49c2-43bd-8fd3-c386b963a3c0,132911
3604fe73-2fd0-459e-b21a-ad4addb03feb,138182
934d9305-2d17-4847-97cc-2419e8231aa1,135402
b995caaf-e475-4bf6-b7ba-66614125869f,137371
69582b86-f049-478e-bbbd-dc020f163f6b,133641
b87a3c3f-118b-4913-8af2-3efd6d462579,131258
01a3544a-e294-46df-830c-c89765d0d4fe,128713
8a181bc8-d502-4ffc-991a-a3cb3a76134a,136463
f5727f5d-29f2-4531-bec2-33b0749f56fd,136019
c733c1d6-7cfe-4221-b814-a480f18f89a4,132325
1d79cb28-db03-4955-b80b-dd0f4b150e8f,130645
6b7f92aa-4533-49b1-b597-f33e8cf4cf42,135714
fdaa31c7-d13e-4b31-adf2-0c55f438fd02,137883
aa3072bb-9ab5-4fbf-9e3a-523603d09f6a,136106
88005925-8820-4994-87e1-d61467d193aa,130137
54251ce3-1876-49b3-924f-fe265fd3e8c5,137021
0769b2d2-a1f3-490a-b1c8-1ee8c52a33c8,138961
43a2d7f3-4df0-4fbb-9334-a9dca5be2af3,130556
a1136c16-ce21-4627-a3d7-41999ccca006,136792
2c560c4f-b9d3-49c9-a616-a88850cef7d8,131094
a035d50b-a7c6-4eae-b877-c86f95ebf4d0,133127
b9d140b9-c6fe-45ef-adf1-b9d4315c31e8,130890
e80ba832-0fa3-4e4c-8f97-6d260710716a,138710
0ecfb4af-fd7c-415c-8037-7f1bf177f2bb,130553
90b47ee8-248b-4510-b2c7-1b29646f09e6,130952
c5ff6edb-4a58-4e59-bbbc-2a53e13a8108,133949
7402244b-5339-40e0-bae5-dc6ae13005ac,131514
d2d20015-3628-4a94-a2f8-bab862b9749e,135849
53b5d60c-b669-40f1-b5d0-2650b49e52d4,130390
d844dc9c-75aa-47c7-887c-fff286786a1b,137529
36f1457d-dbf2-48e3-83e6-6ce5669fa5f4,134848
4e51e350-75fd-41b6-a29b-21751ca99b3b,130096
38efca6f-f16f-4bf5-b060-519111edbd49,138889
3e0768c4-52d5-400f-83bc-b3750d4bc7a4,130243
12ea164e-ae78-4666-b174-89fbb1fe6268,131068
bd3404e0-c5cb-4c0a-83ac-5a757dd6d451,130233
ec42780c-2fd1-428b-bb0c-9f46f686b6b6,130754
263034a3-0e96-4aa0-98d3-1b903e5ef015,128884
8fec6aa2-87e6-4b97-9dd3-c261034b098f,133925
2f09428a-b885-4628-af8b-17dc37494204,131250
cffa34cd-f33a-4e48-8794-01a37f4368fe,130233
2e7d27a2-e595-4813-ae91-48dfc21a6cdc,128327
ff80e722-e5ba-468c-b1a2-3c66dea37860,138182
29643391-98f9-4d72-81b8-485283317bae,137973
970fd2be-4f57-4fd1-b2bd-f52e759f44f1,130208
3dec21a3-bc4f-43e5-bda5-491700dfb99a,129787
4139b9c0-f5ac-4069-8d26-1c7a8c9ec9ef,129747
0ab801d3-d21f-43bd-af6e-1522745ffc63,134211
97d72e6c-b69d-4d13-9893-5b3e2381db92,133536
9f3f21ba-ae24-477e-b961-00ae2bf505c1,134860
c6860daa-8c1e-4bfd-a8f3-7f8ceaff203f,130522
3e6089fe-932e-46cc-a0e0-dfc92d167b62,134375
bd5053f9-d66e-42d6-9c44-3c73268cd5c0,128041
28637eb8-4dfd-43ac-8f68-2278cadbb6c2,129980
6b1ff108-7bac-4fb6-87a7-5510bce7a63b,135838
9ca26599-ad67-481c-8492-d5d2d9d59b95,136808
ac0c477c-57c5-4a24-ba02-5c7e1fd1603b,128726
8a306cc2-df9c-46ee-93c2-c5c73d0645f1,127836
9fc5c8cb-cdfc-46f2-8875-ef390f571932,129808
221fe4ff-a919-493f-b959-12cc03eec59d,131660
5a0e5088-24e0-492a-ba60-c14cf7a91e5a,129721
064f100b-dcf6-433b-93ce-855cc32bdede,130392
bf7a4d15-dbd5-46dc-bc73-6cd5f8d55c3d,132500
7c199ef1-348a-4f1b-bad2-2619d50615a7,137295
e1d529c3-b788-4ca5-a00f-cdca418cbc6e,135174
87340794-8a6c-4fc0-92c1-7a4d169c08b9,133252
edfb109f-4dcd-428b-a8fa-9fe8d0b432cd,138889
8a5fb1b0-8c05-4121-beb8-17e22f8da477,133799
00f0d4ee-ddda-48c8-9560-8ee2723e9222,134454
ba0b3442-93a4-47ff-b38d-3c9f774cb3fb,129291
985b0c57-c7d9-41ff-b0e1-1bf560dd123f,129630
00c5638b-7c1f-4143-aaa0-3cea0da2d722,136339
7b1b3f38-4425-42ad-87d1-1f8fdc7602ad,131229
87a94269-e0f0-42ef-9f47-fcd24ba20e79,134252
b783fd28-3957-4dc7-9f4a-a918baba0212,128730
53335869-13ec-4ec6-92ad-3455f8cf7c33,129268
fda9935e-be35-47db-8081-be2be8abec0b,132251
c45d0162-37e3-4368-a2ce-d21bc84d1706,138065
63e0ec48-90f2-473b-b4e3-4ae737e51d01,138750
573735f8-3090-4f3b-9929-a48dea1048a0,128032
75f91b7e-95a7-4983-a25d-a661b4cb902c,135484
fcf346d8-6d91-4201-bde9-2feb1890b766,133333
9daca3a5-cc8d-4e18-b7eb-adf323f1e094,135484
2d7dc948-f3d8-47c8-a9e5-559d397cd8d1,138790
2278177d-7751-46c1-a164-913092c8d972,134091
44c294e1-7b66-4c8e-82b5-0fad58ab675f,134615
adeb8cb9-1a2d-44c4-8f6d-cd25fa225941,131429
c15dce1e-dab7-4d02-89c0-cb6c4d52c871,135294
c1f3ae03-dd22-42b5-8c44-148616aec60f,137500
c5634472-4f08-4cc1-8dbd-431b6e6f0f1b,136729
1b10e3c2-bef5-40fd-b8f4-7d6b140beac3,130952
01856e6c-496c-47fa-8e96-5efe28b41641,134078
83cda17f-1311-491a-884e-88a03ccf141f,129318
f0f45f98-7824-4483-a5ae-4493ce74f6df,137619
ce6ff05e-5a06-4df8-ac4c-3e99f59ee50d,136170
adbb2641-45d5-44d6-a944-ee0766ac9006,131250
f558c50a-25f8-4ab3-846b-cc4c18835904,132394
9a984de5-8068-4f4d-bb70-a6a7c5ad3f05,129950
88da7c81-02c6-4cdf-9224-a02617cf7e47,133333
510d5a65-a9ea-4deb-b244-eb0ec60a3aa7,132730
